dataset_name,group,gen_base_type,gen_imbalance_ratio,gen_n_classes,gen_n_features,gen_n_samples_test,gen_n_samples_train,gen_noise,gen_noise_scale,gen_noise_type,gen_outlier_frac,gen_overlap,gen_spatial_distortion,gen_subsampled_to,CV,HDB,HDB_mean_f1,HDB_std_f1,IR,attr_ent.mean,attr_ent.sd,c2,can_cor.mean,can_cor.sd,class_ent,cor.mean,cor.sd,cov.mean,cov.sd,eigenvalues.mean,eigenvalues.sd,eq_num_attr,f1.mean,f1.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,joint_ent.mean,joint_ent.sd,lh_trace,lsc,mut_inf.mean,mut_inf.sd,n1,n2.mean,n2.sd,n3.mean,n3.sd,nr_attr,nr_class,nr_inst,pIR_cv,p_trace,roy_root,sd_ratio,t1,w_lambda,cluster,dist_to_centroid,is_representative
openml_47171_Uber_Ride_Analytics,real_openml_multiclass,real_openml,10.3333,5,10,30000,120000,0.0,0.0,,0.0,0.0,False,2000,1.072846680565308,1.1606615952236767,2.117336956378872,2.457511689416746,10.333333333333334,1.725153721304277,1.5209645077663243,0.3948075155287893,0.2441128513569318,0.2029312567372615,1.6535405379439116,,,0.0143415019040521,0.0281610544519152,0.5824970723191949,0.5125516845967847,3.7287594478885753,,,,,0.2081369138959931,0.2353820772894676,0.1002,0.2326894926721015,2.9352383160442805,1.165852093587756,0.4399323288117002,0.970256,0.443455943203908,0.407753640590355,0.187,,,0.1295,0.3358364826392984,10.0,5.0,2000.0,0.7955810316087248,0.361907621673339,0.2866518835340766,,0.1035,0.6716716731368049,129,1.522430724704851,False
openml_473_cjs,real_openml_multiclass,real_openml,2.4818,6,8,560,2236,0.0,0.0,,0.0,0.0,False,2236,0.2971662314469159,1.3049757068587309,61.722312025827954,80.54611776485999,2.4840182648401825,2.7013062727100685,0.6827687723745861,0.0210390879394815,0.35153795964995,0.3787004519702319,2.520411882179175,0.2851610084853063,0.3009628572405009,0.2852885973034192,0.3010975162370274,1.00044742729306,1.1621065393387695,5.17396965114525,0.805370252043023,0.3184492237144152,0.0,0.0,0.0,0.0,0.0,0.0,4.734585053592198,0.4851557447158636,28.49731567392678,0.9883792934610424,0.4871331012970448,0.7552384395451577,,,,,,8.0,6.0,2236.0,0.2440551521998444,1.191550814664081,28.238755337713847,1.3506051586322765,,0.0268690290067112,125,0.0,True
openml_474_analcatdata_marketing,real_openml_multiclass,real_openml,101.5,6,32,73,291,0.0,0.0,,0.0,0.0,False,291,1.1933110299020138,0.8840196196290061,1.6680398716256088,1.474579972840487,81.0,1.6783000833604371,0.3108081415795601,0.3439300137816564,0.4197340077772891,0.1450173761585825,1.6455224903918466,0.1168124864348091,0.1086755346747384,0.1172152881121706,0.1090502778977548,1.003448275862069,0.9052276822054603,30.713055925248288,0.958344158241466,0.0503155104047941,0.0032788661751717,0.0081724092346959,0.5759864354596906,0.3147711259607184,0.1435646221662015,0.3028311994943642,3.270245277686505,0.3050861572902025,1.409621449037919,0.9923477521521948,0.0535772960657787,0.0346031454153626,0.6529209621993127,0.5057760706645525,0.0506221895127995,0.5051546391752577,0.500834710297468,32.0,6.0,291.0,1.409437032219525,0.965003343975606,0.8107329159126929,,0.993127147766323,0.3167232523588991,96,1.4827660634097355,False
openml_475_analcatdata_germangss,real_openml_multiclass,real_openml,1.0,4,5,80,320,0.0,0.0,,0.0,0.0,False,320,0.0,0.5959763862448509,0.2843237738223355,0.1694502552461338,1.0,1.8373693975131808,0.7704054742205111,0.0,0.1953682594378119,0.2276755544447954,2.0,0.058464664969151,0.0575806743504097,0.0586479397809665,0.0577611780317589,1.0031347962382435,0.179475613376954,31.119107950712817,0.9602032276480822,0.0824844817977958,0.3247201812481582,0.175015939341485,0.9010416666666666,0.0680552012462432,0.9010416666666666,0.0680552012462432,3.7731002030630174,0.7094859707927169,0.2737685770973058,0.997470703125,0.0642691944501638,0.1334754458344527,0.96875,0.8956867342973659,0.1444732260288337,0.975,0.1563694684339216,5.0,4.0,320.0,0.0,0.2181785865707705,0.265085204256837,1.3757608054429722,0.8,0.7836437915316273,65,1.092044442941423,False
openml_488_colleges_aaup,real_openml_multiclass,real_openml,617.0,4,14,233,928,0.0,0.0,,0.0,0.0,False,928,0.7865109722772372,0.5247441917320179,2.940930361839298,1.5432361256635134,493.0,3.166853621329516,0.0070545756744727,0.248484682466916,0.4302382043199972,0.3825496559733944,1.434708717652421,0.5629356531391564,0.3260537505796955,0.5635429192158976,0.3264054806234708,1.0010787486515642,2.4333732517116022,3.656928922176735,0.6258087517285027,0.1795862285826487,0.0005403203179487,0.0009859988033185,0.3198183684508103,0.4254085902037536,0.2146619116107507,0.3388137774024033,4.209236223767635,0.2158002683595458,2.477465330181301,0.9900973543400712,0.3923261152143014,0.2176904908501548,0.3642241379310345,0.4271801541549163,0.1050357122309543,0.2435344827586207,0.4294463545187465,14.0,4.0,928.0,1.1814481167869997,0.8480032159402119,2.301871646711917,,0.6045258620689655,0.2574135514568589,148,1.5118393666746257,False
openml_54_vehicle,real_openml_multiclass,real_openml,1.0955,4,18,170,676,0.0,0.0,,0.0,0.0,False,676,0.0352555481887958,0.5748042923458149,0.754190817425052,0.4335121191037187,1.0943396226415094,2.9330501704658314,0.1351813419666068,0.0005460721042767,0.6734036141902636,0.269115890842766,1.9990928967963064,0.4061152993244932,0.3414857873705343,0.4067169516197885,0.3419916922407127,1.0014814814814803,2.251449784310543,8.133142575804214,0.8809034388299928,0.0769648243497051,0.0211116831845342,0.0516100078785464,0.756917655402683,0.147527313579022,0.1590365644564512,0.2577039910086006,4.686347192154337,0.1984206656726634,4.5551326929492335,0.9894217639438396,0.2457958751078003,0.113622682857849,0.4437869822485207,0.443489012785315,0.104359281110247,0.3180473372781065,0.4660628196176309,18.0,4.0,676.0,0.0336441530059816,1.5052640082217197,2.371027161907548,,0.7307692307692307,0.0849424423432484,46,0.03986383549792058,False
openml_57_hypothyroid,real_openml_multiclass,real_openml,1740.5,4,29,755,3017,0.0,0.0,,0.0,0.0,False,1999,1.5553529555216226,0.546371077982954,2.944673880065629,1.6088846421597056,1392.0,0.9637812093652148,1.3390943528524604,0.8894503363007629,0.3381946656053528,0.2868116898998379,0.4688483467303989,,,0.0555399703195543,0.1153197660476949,0.9027560950739582,0.7584861834615716,20.986309336826384,,,,,0.1115716766283929,0.2180545378484457,0.0,0.0,1.410288879647675,1.3013137836280109,0.8631813892958239,0.9837827868411444,0.0223406764479389,0.0585175787384671,0.1285642821410705,0.2696271905545095,0.1686799064694852,0.0820410205102551,0.2744958730153543,29.0,4.0,1999.0,1.9427899332505256,0.5076487864581507,0.7961748879557895,,0.1875937968984492,0.5213483065730443,66,1.1383338592900327,False
openml_60_waveform-5000,real_openml_multiclass,real_openml,1.0236,3,40,1000,4000,0.0,0.0,,0.0,0.0,False,2000,0.01097724920005,0.2634670340635101,1.8010802333255482,0.4745252671846968,1.0242057488653555,3.5847208143929263,0.0001525501337769,9.071672357208184e-05,0.682603508143385,0.0090556851557693,1.5848757975004697,0.0939794669951714,0.172290983110913,0.0944767391075329,0.1734152081706658,1.0040190263953823,1.2484987603953923,12.423839688503085,0.871004872490228,0.1527397300325477,0.0001756856399885,0.0001519778733316,0.7713816352022298,0.0822198977136863,0.31350374299774,0.113544860296176,5.042029302813653,0.1465829402295109,1.746241993336402,0.9975705,0.1275673090797445,0.1466767864877558,0.3925,0.4879301790345028,0.0211722485330179,0.288,0.4529443445829131,40.0,3.0,2000.0,0.0101878661928286,0.9319771040929528,0.903784381478685,1.053819878292892,1.0,0.2850918060837459,21,1.6625311983359752,False
openml_679_rmftsa_sleepdata,real_openml_multiclass,real_openml,4.2979,4,2,205,819,0.0,0.0,,0.0,0.0,False,819,0.4349558718215351,0.6250711782798404,0.1078084737508336,0.0673879697159848,4.306666666666667,3.0698472685941898,0.1287860209463274,0.0785151476313218,0.187608091062653,0.1455150793325537,1.8492470158738317,0.4543632410243456,,0.4549186973092154,,1.0012224938875287,0.6433521915117932,12.268741457401331,0.9383457537417548,0.0207226730848707,0.7140044634306745,0.087784446525788,0.9604237669588784,0.0276340536862829,0.9447243900308632,0.0458120247019511,4.7683659459261545,0.1514176638902672,0.0993985260170275,0.9981155732071484,0.1507283385418674,0.0226316429439395,0.6385836385836385,,,0.5482295482295483,0.4979725800879781,2.0,4.0,819.0,0.4555188480150854,0.0915682299775048,0.092170294903944,,0.2564102564102564,0.9090373963647416,49,2.8522628592240453,False
openml_694_diggle_table_a2,real_openml_multiclass,real_openml,2.2778,9,8,62,248,0.0,0.0,,0.0,0.0,False,248,0.2389601998391782,1.5979314888518357,194.70562198327545,311.126244423558,2.2,2.584427810975693,0.0005413885773854,0.0076998609093705,0.532885138436721,0.4079486456299215,3.123385053117474,0.7102259787287475,0.3571347634953259,0.7131013875495116,0.3585806532260762,1.004048582995951,2.249447092785128,2.097233883169467,0.1607133187161,0.2932283648138665,0.0,0.0,0.0,0.0,0.0,0.0,4.218524960544125,0.6245736029016695,38839306.84005929,0.9522957856399584,1.489287903549043,0.6248504101634754,0.0887096774193548,0.1406019845420177,0.0898712045232355,0.0040322580645161,0.0635000635000952,8.0,9.0,248.0,0.3244732676739121,3.436687248432797,38839290.584841415,,0.1491935483870967,1.7601363672528103e-10,24,0.0,True
openml_952_prnn_fglass,real_openml_multiclass,real_openml,8.4444,6,9,43,171,0.0,0.0,,0.0,0.0,False,171,0.7657246611507086,0.6705295951011792,4.13022287936239,2.7694366749764896,8.714285714285714,2.023041060220371,0.6084278709115998,0.1372331877058992,0.5044729215432884,0.2763062521503193,2.1710541960089595,0.2395486765890616,0.1852867256398152,0.2409577864513501,0.1863766475553435,1.005882352941177,0.9091139217727536,5.66776059586832,0.7262420469334843,0.2356487885455625,,,0.2380313727649207,0.2886157886930108,0.049027269027269,0.1578261694517123,3.8110419921956287,0.5566733512312491,6.4938009972561135,0.9668615984405458,0.383053264033702,0.1583079615158877,0.4970760233918128,0.3928504393393337,0.1569029842082918,0.2631578947368421,0.441640622710913,9.0,6.0,171.0,0.6404213726292659,1.5778452227615272,5.419705948937092,,0.5672514619883041,0.064836141117632,51,0.8420008433289115,False
openml_9_autos,real_openml_multiclass,real_openml,22.3333,6,25,41,164,0.0,0.0,,0.0,0.0,False,164,0.61931531344364,0.8043534450187981,2.7663035587887403,2.2250857974794847,27.0,1.7337673127792277,0.7935765205062785,0.088630691494619,0.5824732922719947,0.2013724635431496,2.26391871224389,0.2578849245829482,0.2397406488046421,0.2594670406846842,0.241211450331051,1.0061349693251536,1.7699729218261175,8.337866277300275,0.8207004629913311,0.1062824228969054,,,0.34415876198118,0.3039846752308056,0.0,0.0,3.72616347513438,0.6895474692976459,4.212029153698258,0.9801829268292684,0.271522549888738,0.14572357177936,0.5304878048780488,0.3075684351732017,0.2359556887050183,0.2378048780487804,0.4270429767893841,25.0,6.0,164.0,1.1820353425226648,1.8585791573446315,2.411619103413668,,0.5548780487804879,0.0705830139731553,105,0.0,False
pmlb_allbp,real_pmlb_multiclass,real_pmlb,257.7857,3,29,755,3017,0.0,0.0,,0.0,0.0,False,1998,1.3235339914781814,0.9909261034296908,6.318735128843261,6.261399579828957,262.45454545454544,0.9504654157653109,1.324186551023519,0.9334812213532266,0.3482730544248963,0.3020474661316151,0.2712907509546948,,,0.0773833120584038,0.1450415583216102,0.962806954779096,0.930447514945838,25.09498272848111,,,,,0.1924894664880852,0.3244222483790143,0.1264021429767286,0.2189349338212795,1.2109456093313051,1.3087936372421989,0.4797792483817339,0.957962466971476,0.0108105573887005,0.0212714680071354,0.0645645645645645,0.2292184447571024,0.1291488070005727,0.0365365365365365,0.1876679122395273,29.0,3.0,1998.0,1.165427642437989,0.3338209126734228,0.4613017550361348,,0.1066066066066066,0.6719062143994875,127,0.0,False
pmlb_allhyper,real_pmlb_multiclass,real_pmlb,367.0,4,29,755,3016,0.0,0.0,,0.0,0.0,False,1998,1.6702839527207358,1.3827667055286434,11.414570006140169,15.78368736241651,366.875,0.946511644336464,1.3256327797602636,0.9643965442066492,0.3085045579116989,0.1495839883080856,0.1988999000686203,,,0.0746899552703106,0.1405651687080128,0.9517811547336184,0.9018939020165916,17.574491948715288,,,,,0.0518504332563016,0.0733607134691685,0.0031035061231337,0.0076020064152807,1.1340940109794222,1.3093463945876782,0.3929849746256104,0.908730552374196,0.0113175334256624,0.0200589369344188,0.0415415415415415,0.1958956467066995,0.121731476994813,0.0235235235235235,0.1515970636316872,29.0,4.0,1998.0,1.2506553623416508,0.3302759258731853,0.2448352602239731,,0.067067067067067,0.6979582495940221,146,0.0,True
pmlb_allhypo,real_pmlb_multiclass,real_pmlb,36.6421,3,29,754,3016,0.0,0.0,,0.0,0.0,False,1998,1.252149454627731,0.4027664016206344,0.4397424041689516,0.1771134657671353,36.64473684210526,0.9499834412908992,1.3233839452254943,0.8772926002429011,0.3439273146194143,0.1876893658106515,0.4577217002929548,,,0.0768428909109958,0.1466138322821619,0.8976278203885308,0.9454615358195736,34.895389346329715,,,,,0.509427075234504,0.3793832756743292,0.3492715822731609,0.187805282730078,1.3945881737303027,1.3027146128716296,0.340670882311134,0.9790406021637252,0.013116967853551,0.0265532007756436,0.1321321321321321,0.2819957792263321,0.1497393072031715,0.0795795795795795,0.2707089737080996,29.0,3.0,1998.0,0.7489090935546509,0.2717992935210478,0.293977864277858,,0.1846846846846846,0.7383356282761803,66,0.8626806483693484,True
pmlb_allrep,real_pmlb_multiclass,real_pmlb,107.2941,4,29,755,3017,0.0,0.0,,0.0,0.0,False,1997,1.6562867120242533,0.5354125215249226,6.201708414307986,3.320472339866968,108.07407407407408,0.9468250029586498,1.324831758383759,0.956611783549236,0.302461594594321,0.1881887872155765,0.2511614039620954,,,0.0768178559251477,0.14154381734908,0.9582531265763324,0.9128938183915414,20.40333484530881,,,,,0.2270312983256749,0.2773545263161514,0.0130838385555366,0.0227415276952487,1.1856765857142455,1.3120687581142445,0.4355664115589836,0.8564887892680282,0.0123098212064996,0.0243765485174255,0.0495743615423134,0.1796186504321325,0.1260067548464842,0.0330495743615423,0.1788108236863862,29.0,4.0,1997.0,1.0018502041903987,0.3452790878809572,0.3327537206666818,,0.0766149223835753,0.6795266281825527,37,0.0,False
pmlb_analcatdata_authorship,real_pmlb_multiclass,real_pmlb,5.7636,4,70,169,672,0.0,0.0,,0.0,0.0,False,672,0.5003364797518981,0.2332553051678223,4.859190263551706,1.133431907793264,5.75,2.7733126706085973,0.3344567148341882,0.0973528809915665,0.9386471991852078,0.0253321283217205,1.7873756212282004,0.147925249493768,0.115022802144581,0.1481457044110462,0.1151942221179708,1.001490312965722,1.5699667094864822,6.823592497890224,0.7508295467013536,0.1367172438890264,4.4240561228655684e-14,6.82592526288175e-14,0.2704786233001885,0.1617780880652341,0.0,0.0,4.29874773460381,0.3365918350719034,25.10411609376685,0.9184869260204082,0.2619405572329878,0.1633886274330526,0.0223214285714285,0.4352548106072249,0.0264186887911839,0.0089285714285714,0.0941384066135842,70.0,4.0,672.0,0.5781972104110091,2.644459127065321,12.034429602950404,,0.9672619047619048,0.0014194797662517,59,0.0,False
pmlb_analcatdata_dmft,real_pmlb_multiclass,real_pmlb,1.2602,6,4,160,637,0.0,0.0,,0.0,0.0,False,637,0.0827272347017607,0.5867103844263339,0.1021966575047956,0.059959840211725,1.2653061224489797,1.9564470062672228,0.8829646680223656,0.0016725910158595,0.1588707197294546,0.0731118589126202,2.580167665496701,0.1677626818741977,0.2167423175172532,0.1680264596758864,0.2170831073246694,1.001572327044025,0.5196298197344871,56.08761912727704,0.970926090738276,0.015979589794335,0.9444444444444444,0.0813250060790444,0.9944419125766304,0.0108800612763644,0.9944419125766304,0.0108800612763644,4.490612225847266,0.8530345813067179,0.1222572251944769,0.9996032225231596,0.0460024459166584,0.0334420056728592,0.8414442700156985,,,0.8461538461538461,0.3610847496363316,4.0,6.0,637.0,0.0736418276505296,0.1169956540903963,0.0624668126728387,1.0231329033431429,0.2621664050235479,0.8872917701559361,49,1.6333172303847117,False
pmlb_analcatdata_germangss,real_pmlb_multiclass,real_pmlb,1.0,4,5,80,320,0.0,0.0,,0.0,0.0,False,320,0.0,0.5959763862448509,0.2843237738223355,0.1694502552461338,1.0,1.8373693975131808,0.7704054742205111,0.0,0.1953682594378118,0.2276755544447953,2.0,0.058464664969151,0.0575806743504097,0.0586479397809665,0.0577611780317589,1.003134796238244,0.1794756133769541,31.119107950712817,0.9602032276480822,0.0824844817977958,0.3247201812481582,0.175015939341485,0.9010416666666666,0.0680552012462432,0.9010416666666666,0.0680552012462432,3.7731002030630174,0.7094859707927169,0.2737685770973056,0.997470703125,0.0642691944501638,0.1334754458344527,0.96875,0.8956867342973659,0.1444732260288337,0.975,0.1563694684339216,5.0,4.0,320.0,0.0,0.2181785865707703,0.2650852042568368,1.375760805442972,0.8,0.7836437915316276,65,1.092044442941421,True
pmlb_ann_thyroid,real_pmlb_multiclass,real_pmlb,40.1566,3,21,1440,5760,0.0,0.0,,0.0,0.0,False,1999,1.2574220480358111,0.5589041036285507,3.54840070397944,1.9832157147725469,40.097744360902254,1.1814717705690927,1.5447185077420769,0.8808017690048517,0.4126979341600944,0.3657605268517436,0.4470085762543085,,,0.0505672558262543,0.0867913626914746,0.9445476009862076,0.515905878105275,14.32366948887798,,,,,0.035617452948723,0.0387042312564436,0.0,0.0,1.5972726610693142,1.4975878786317576,0.8447577813888164,0.980038543533898,0.031207685754087,0.0658632285017113,0.1185592796398199,0.285417829792764,0.1447499959756776,0.0740370185092546,0.2618966408352653,21.0,3.0,1999.0,0.7708747094470799,0.4744199327228843,0.8204442771192432,,0.1755877938969484,0.5362776673845056,2,0.37681292870517474,True
pmlb_balance_scale,real_pmlb_multiclass,real_pmlb,5.8776,3,4,125,500,0.0,0.0,,0.0,0.0,False,500,0.5416493330559911,0.5781987954869026,0.2983683919643449,0.1725162448451482,5.923076923076923,2.320390317014861,0.0007600874409195,0.1644322702717361,0.435518252698799,0.5517097685387563,1.3170894310222006,0.0167115359047244,0.0171992201640036,0.0167450259566376,0.0172336875390818,1.0020040080160322,0.0459519698286834,9.135470591576926,0.8230013093294993,0.0187060502846893,1.0,0.0,1.0,0.0,1.0,0.0,3.4933066134602195,0.0143273102942509,2.143506561750603,0.963456,0.1441731345768417,0.0148775090326686,0.284,0.3685833345453166,0.147120212230044,0.2,0.4004006010017532,4.0,3.0,500.0,0.5409862701952389,0.6837359655687179,2.1414410958966155,1.3242087283528414,0.304,0.3176691082335754,3,3.822618954859984e-15,False
pmlb_calendarDOW,real_pmlb_multiclass,real_pmlb,2.1818,5,32,80,319,0.0,0.0,,0.0,0.0,False,319,0.2386154512098441,0.3748614757149865,0.5027671394648283,0.1884680318407879,2.2,1.3556645378659056,0.4917298610223019,0.0164864669904449,0.5675061254087559,0.1197784130037629,2.275739008834458,0.2524776605273881,0.1757109671908215,0.2532716154347069,0.1762635174021133,1.0031446540880498,1.744960285958303,22.906059471597555,0.9485620368869394,0.0329540656875752,0.0048237724139766,0.0053415937194617,0.8805622084029432,0.0765167396795833,0.18784885253334,0.1827459260312279,3.532052586241352,0.4580024726279633,2.192802377474722,0.9815548196263796,0.0993509604590116,0.0625678794215169,0.6677115987460815,,,0.3855799373040752,0.4874967108794018,32.0,5.0,319.0,0.3113059457767465,1.3312934141709345,0.9088219449462752,,0.5078369905956113,0.1857781740975426,117,0.9848002262883867,False
pmlb_car_evaluation,real_pmlb_multiclass,real_pmlb,18.6154,4,6,346,1382,0.0,0.0,,0.0,0.0,False,1382,1.0825055912446406,0.4560197530035766,1.2594651317717709,0.57434097830718,18.615384615384617,1.7923517197998375,0.2272314704240131,0.5069562793245246,0.363092213253035,0.3095976834727916,1.2051031299123935,0.0119806588751553,0.0099457422652439,0.0119893342255355,0.0099529441061311,1.0007241129616171,0.0376458092057577,10.499868137492278,0.9017311981398094,0.0846823349037397,0.0648148148148148,0.1004106793461182,0.5452977782732956,0.1596038347955506,0.1364575938491385,0.167862420808914,2.882681681694122,0.3002332385402201,1.114919139821501,0.987119906341823,0.1147731680181092,0.104737083738759,0.1548480463096961,0.3667710643588803,0.1038562666074978,0.0832127351664254,0.2763034876260852,6.0,4.0,1382.0,0.7955011554733665,0.5872093171984002,1.030526526335795,,0.3516642547033285,0.4537144424677266,4,2.0562151835143863,False
pmlb_cars,real_pmlb_multiclass,real_pmlb,3.6029,3,8,79,313,0.0,0.0,,0.0,0.0,False,313,0.6222572744352484,0.6321997462883829,1.3183321807754,0.8334492702100185,3.6296296296296298,2.4153147090031157,0.3817753080174606,0.2976567575356827,0.5123773677621714,0.3429378116197387,1.3257514675591269,0.5304473080074145,0.2791753586586569,0.5321474596356437,0.2800701514748707,1.0032051282051295,1.694269884849685,4.336474683281771,0.7513519651981424,0.141763505681158,0.0333285420953937,0.0477495561661194,0.5398713878713879,0.1695788097026334,0.218084502084502,0.0939093833690633,3.435345155597853,0.4382212328560225,1.403222987719619,0.913697189927426,0.3057210209643886,0.1900631616587793,0.2907348242811501,0.3167969388508834,0.1584882251861341,0.1597444089456869,0.3669555078211015,8.0,3.0,313.0,0.4022243982421409,0.6426674766283181,1.3246637298022028,1.3195304289010523,0.4217252396166134,0.398837375120454,44,0.7038465034872837,False
pmlb_connect_4,real_pmlb_multiclass,real_pmlb,6.8961,3,42,13512,54045,0.0,0.0,,0.0,0.0,False,1998,0.7136716776031751,0.2035633687518709,0.0215578275135262,0.0043883839916251,6.896297732118628,0.6662320405826726,0.5598825614762083,0.3647837350250702,0.2082337058738824,0.0670126135427009,1.2174401128147587,0.0843620574454249,0.100726643272131,0.085174390868934,0.1029891453338776,1.0359222626414413,0.918073897547556,193.4015323972504,0.9980046488968124,0.0023724921597373,,,0.99643126887198,0.0016583121846156,0.9906679126681078,0.003777328818121,1.8773772699095683,0.5537440054289349,0.0964683090405111,0.9990443396349302,0.0062948834878625,0.0089774691573887,0.5620620620620621,0.4764227991275966,0.1241802578344761,0.4149149149149149,0.492830691925862,42.0,3.0,1998.0,0.4971069985312749,0.0912132428977645,0.0699088732647058,,0.6631631631631631,0.9104772768904044,33,0.0,False
pmlb_dermatology,real_pmlb_multiclass,real_pmlb,5.6,6,34,74,292,0.0,0.0,,0.0,0.0,False,292,0.4518471918485108,0.5153104922292725,19.296182949537737,9.943525533872387,5.5625,1.1263491744344842,0.493276163904248,0.0496887195946887,0.9156897287752208,0.120868952917894,2.434537549231454,0.2255381526595153,0.2100513992970392,0.2263131978576577,0.2107732254114618,1.003436426116837,1.8025454504499552,5.610831977561406,0.4482194395909437,0.3070257753748887,,,0.066578831796223,0.1831748788287008,0.0,0.0,3.126987159578553,0.5699397265550162,114.83713441333066,0.8840190467254645,0.4338995640873848,0.2301912854337738,0.0787671232876712,0.3215725669066445,0.0921064296510407,0.0376712328767123,0.1907267385334367,34.0,6.0,292.0,0.5360296554849457,4.250875612040061,73.08476681281434,,0.1952054794520548,2.578968740101219e-06,43,0.04805033650014532,True
pmlb_dna,real_pmlb_multiclass,real_pmlb,2.1621,3,180,638,2548,0.0,0.0,,0.0,0.0,False,2548,0.3943483055274502,0.2412457528147258,2.310376096126558,0.5573684205951989,2.161764705882353,0.8055242544808325,0.0653964250740052,0.1242980502181073,0.8480722078419398,0.0301090502369802,1.4797016542904289,0.0322657190035419,0.0414554847841829,0.0322783871303592,0.0414717609855118,1.0003926187671814,0.7050567391765604,68.52065691762033,0.9745506542055996,0.0589789772255859,0.3333333333333333,0.5773502691896258,0.9016780513858436,0.0851497402576,0.8967800922021701,0.0897151769871947,2.2636309369648844,0.0750219107989008,5.25509606784192,0.9984269066882882,0.0215949718063768,0.0510641764533145,,,,,,180.0,3.0,2548.0,0.3078347314065436,1.4393594943339778,3.094856426697605,,,0.0772754075788259,15,0.6046973935621143,False
pmlb_ecoli,real_pmlb_multiclass,real_pmlb,7.15,5,7,66,261,0.0,0.0,,0.0,0.0,False,261,0.6578891044254798,0.4770286971447143,6.0170071734749,2.870285092673132,7.125,1.855764291192724,1.2370812111756702,0.1425252201133594,0.6829467236160307,0.2046558541316001,2.028642744537557,,,0.1607898344048915,0.200293147825525,0.8604395604395608,0.7696627315056723,4.560969841273745,,,,,0.3578755195706057,0.2707819231760019,0.1345404922338488,0.2268098885001987,3.439623839362769,0.9599806073958675,6.642553611117902,0.9626106486986392,0.4447831963675113,0.3570842895029408,0.2835249042145594,0.4023060538892004,0.1266737788024064,0.210727969348659,0.4086090932655832,7.0,5.0,261.0,0.5660222460552188,1.991316965082489,3.783310407115235,,0.425287356321839,0.0363503927243592,143,0.0,True
pmlb_fars,real_pmlb_multiclass,real_pmlb,4679.5556,8,29,20194,80774,0.0,0.0,,0.0,0.0,False,1998,1.0466506123392536,3.2899967587418515,9.02672267192258,29.69788833268688,4813.285714285715,1.069441127908818,0.8711404614094906,0.1861578284764962,0.3259209735007882,0.2943299699787021,2.1857890874938266,0.0854008734170268,0.1565520791072942,0.0860354751644328,0.1612404988710382,0.9968598557706108,0.984334807507319,16.847796068284683,0.9309677863741468,0.1119365858594578,,,0.279979172618403,0.3316249743206685,0.1337118210712133,0.310845203173169,3.125492825501037,0.8556106710472342,2.5355915920480503,0.9970368266164062,0.1297373899016079,0.2248292585935639,0.4809809809809809,,,0.3413413413413413,0.4742784125611611,29.0,8.0,1998.0,2.403958930540425,1.2633521541398929,1.2597141324774963,,0.586086086086086,0.1753957648584381,140,0.0,False
pmlb_led24,real_pmlb_multiclass,real_pmlb,1.1385,10,24,640,2560,0.0,0.0,,0.0,0.0,False,2560,0.0418534226124339,0.1572626560743266,3.936189161100797,0.6190155622856871,1.139240506329114,0.9652142729588608,0.0765893163414702,0.0002157332396802,0.5207869478089382,0.3080813721712666,3.3206551902120984,0.0269949960493361,0.0513548823376635,0.027005545090387,0.051374950677772,1.0003907776475167,0.283934726229394,28.016073350294945,0.8385879723371552,0.2564311703686794,1.0,0.0,1.0,0.0,1.0,0.0,4.167342675041418,0.2404643605628999,9.0100680043887,0.9993830871582032,0.1185267881295413,0.193377588892479,,,,,,24.0,10.0,2560.0,0.0355524974500304,3.2002844601047915,3.824038483991352,1.0447519845143325,,0.0068765189369797,90,0.0,False
pmlb_led7,real_pmlb_multiclass,real_pmlb,1.263,10,7,640,2560,0.0,0.0,,0.0,0.0,False,2560,0.0628408673505944,0.149787530277722,3.9129564417820086,0.5861120814988302,1.2638888888888888,0.878062263898409,0.1068779709608775,0.0004827630762348,0.6529848858755077,0.1972159259858523,3.318990003522703,0.1856754534414465,0.1028570237948925,0.1857480112583441,0.1028972180206801,1.0003907776475216,0.558660763774385,8.136322394896032,0.4419458815784285,0.0810801102280259,1.0,0.0,1.0,0.0,1.0,0.0,3.789129640657364,0.0245018245614487,9.033789614842188,0.9998495483398436,0.4079226267637486,0.0986934583817834,,,,,,7.0,10.0,2560.0,0.066802449494675,3.2180895570476906,3.816673379970026,,,0.0067263611352501,56,0.0,False
pmlb_mfeat_factors,real_pmlb_multiclass,real_pmlb,1.0,10,216,400,1600,0.0,0.0,,0.0,0.0,False,1600,0.0,0.5974686861746161,12.524176965842148,7.482803557200098,1.0,3.408324383187707,0.1025602239542421,0.0,0.9293093192822672,0.0481513482552751,3.321928094887362,0.2491360934514904,0.1966977656250308,0.2492919008895463,0.1968207786116632,1.0006253908692937,4.668058667473953,5.294666383997048,0.5090783422145255,0.1402478336137236,5.950697408765949e-30,3.2437570120025564e-29,0.1961805555555555,0.1751050933537752,0.0,0.0,6.102842202532916,0.1785260378783835,95.6632368267006,0.977880859375,0.6274102755421529,0.1804823182119159,,,,,,216.0,10.0,1600.0,0.0,7.791090716854241,26.198064370267403,,,2.124816428279574e-09,106,0.047727667857478416,True
