dataset,Baseline_balanced_accuracy,Baseline_f1_macro,Baseline_g_mean,RandomOverSampler_balanced_accuracy,RandomOverSampler_f1_macro,RandomOverSampler_g_mean,SMOTE_balanced_accuracy,SMOTE_f1_macro,SMOTE_g_mean,BorderlineSMOTE_balanced_accuracy,BorderlineSMOTE_f1_macro,BorderlineSMOTE_g_mean,SVMSMOTE_balanced_accuracy,SVMSMOTE_f1_macro,SVMSMOTE_g_mean,ADASYN_balanced_accuracy,ADASYN_f1_macro,ADASYN_g_mean,KMeansSMOTE_balanced_accuracy,KMeansSMOTE_f1_macro,KMeansSMOTE_g_mean,SMOTEENN_balanced_accuracy,SMOTEENN_f1_macro,SMOTEENN_g_mean,SMOTETomek_balanced_accuracy,SMOTETomek_f1_macro,SMOTETomek_g_mean,distance_SMOTE_balanced_accuracy,distance_SMOTE_f1_macro,distance_SMOTE_g_mean,cluster_SMOTE_balanced_accuracy,cluster_SMOTE_f1_macro,cluster_SMOTE_g_mean,CBSO_balanced_accuracy,CBSO_f1_macro,CBSO_g_mean,DBSMOTE_balanced_accuracy,DBSMOTE_f1_macro,DBSMOTE_g_mean,MWMOTE_balanced_accuracy,MWMOTE_f1_macro,MWMOTE_g_mean,AHC_balanced_accuracy,AHC_f1_macro,AHC_g_mean
pmlb_balance_scale,0.5911474087517644,0.5962643678160919,0.0,0.5273240572696108,0.5614907542370459,0.0,0.568158903004638,0.585960960960961,0.0,0.5680580762250453,0.5832735390257514,0.0,0.5622101230086711,0.5800622050622051,0.0,,,,0.5680580762250453,0.5810020546862652,0.0,0.5304698527929018,0.5502645502645502,0.45914413702567697,0.5506150433555153,0.5732459732459733,0.0,0.5798548094373865,0.5798022598870056,0.0,0.5623109497882638,0.5826839826839826,0.0,0.5564629965718896,0.5791427791427791,0.0,0.5445654365799556,0.5686858656074149,0.0,0.5796531558782013,0.5851806239737275,0.0,0.5440613026819924,0.5494949494949495,0.0
pmlb_biomed,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.9333333333333333,0.9464285714285714,0.9309493362512627,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.9148148148148147,0.9210031347962382,0.9135468796041984,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.8814814814814815,0.8928571428571428,0.8777074514725111,0.9148148148148147,0.9210031347962382,0.9135468796041984
pmlb_breast_cancer,0.5150645624103299,0.5042735042735043,0.3881309368026463,0.5911047345767575,0.5953488372093023,0.5410017808004594,0.5322812051649928,0.5292207792207793,0.4417261042993862,0.5028694404591104,0.49313358302122345,0.38254602783800296,0.5494978479196557,0.5503875968992248,0.48654787829833773,0.490674318507891,0.48214285714285715,0.376878365956403,0.5200860832137734,0.5172413793103448,0.4351816520733512,0.5523672883787661,0.5421052631578948,0.546279971944322,0.5200860832137734,0.5172413793103448,0.4351816520733512,0.48565279770444764,0.46461538461538465,0.31690758285163606,0.5200860832137734,0.5172413793103448,0.4351816520733512,0.48565279770444764,0.46461538461538465,0.31690758285163606,0.5150645624103299,0.5042735042735043,0.3881309368026463,0.5150645624103299,0.5042735042735043,0.3881309368026463,0.5616929698708751,0.5632183908045978,0.4938647983247948
pmlb_calendarDOW,0.6791838665290677,0.6739816452896947,0.6688569218579975,0.6568928448572411,0.6521978908150057,0.6485506036902587,0.681157550739594,0.6745119483199978,0.6688569218579975,0.681157550739594,0.6720651897122485,0.6688569218579975,0.7244324045407635,0.7174408026718682,0.7138370026474146,,,,0.6693928448572412,0.6603690127077224,0.6541332771241263,0.6688854489164087,0.630735446750627,0.6402027899801693,0.70140608875129,0.6925,0.6966442797688371,0.7126676986584107,0.7061688311688312,0.7062078284849482,0.677141382868937,0.6667364178873131,0.6718381053708108,0.6936575507395941,0.6847943387881468,0.6781501630754823,0.7127364981080151,0.7132964094728801,0.697217937717188,0.6916150670794633,0.6793478260869564,0.6826798019244822,0.7022101823185414,0.6948340548340549,0.6826798019244822
pmlb_car_evaluation,0.8975342838979203,0.8999124064341456,0.8903518841562778,0.9169126328217237,0.9073773842979641,0.9085396193277296,0.9179456906729634,0.9172142839209623,0.9094964817588606,0.9211924439197167,0.9193816417263067,0.9125130952510184,0.9211924439197167,0.9193816417263067,0.9125130952510184,0.9179456906729634,0.9172142839209623,0.9094964817588606,0.9019616746889474,0.9080357142857143,0.8944345754841453,0.9086481700118064,0.8917886169238506,0.9007736111906125,0.9179456906729634,0.9172142839209623,0.9094964817588606,0.9019616746889474,0.915456802956803,0.8944345754841453,0.8987149214421941,0.9058693516240687,0.8914777265114566,0.8841045318318046,0.9003589640365003,0.8711826274538774,0.9019616746889474,0.9080357142857143,0.8944345754841453,0.8841045318318046,0.8938793995859213,0.8711826274538774,0.8957633275815093,0.8962604486662745,0.8887432924304856
pmlb_cars,0.9039115646258503,0.9137529137529138,0.9023370853794827,0.9179421768707483,0.9134379983379377,0.9168720943938887,0.911139455782313,0.8927867335682004,0.910322784434571,0.911139455782313,0.8927867335682004,0.910322784434571,0.9009353741496599,0.8976624749820626,0.8969337397456366,0.911139455782313,0.8927867335682004,0.910322784434571,0.9247448979591836,0.9203108505716147,0.9233291528708073,0.8316326530612246,0.7864923747276689,0.8284128568069996,0.9043367346938775,0.8872180451127819,0.9036778556804456,0.9179421768707483,0.9062208216619981,0.9168720943938887,0.9281462585034014,0.9021554721179252,0.9281133271509673,0.9209183673469387,0.9135412963621282,0.9202554169111888,0.9247448979591836,0.9283405669960292,0.9233291528708073,0.9141156462585034,0.9,0.91368193953747,0.9149659863945577,0.9080105105105104,0.9100295103213516
pmlb_churn,0.8304766386776641,0.8683575409188644,0.8155556307700114,0.8695373971053262,0.8890761785656027,0.8624656285483778,0.8761548559680975,0.8761548559680975,0.8716308969845603,0.8773190003219974,0.8795681063122923,0.872681688079784,0.8820292439666775,0.8854546098271614,0.877658117097251,0.8738265672602977,0.8694421098155054,0.8695255052698367,0.8412222690081655,0.8603546990643764,0.8308009806231996,0.8601251661589016,0.8020929112483033,0.8593103553290949,0.8690626573865372,0.8712624584717608,0.8637426723226751,0.8418043411851155,0.8620934218562225,0.8312977226589858,0.8779010724989473,0.8812893229117855,0.8732066094433879,0.8644060799709377,0.8580282969885773,0.8595649323648533,0.8748297129269561,0.8971173147181343,0.868028718586024,0.8655702243248375,0.8612822416789745,0.8606112686406826,0.8429684855390154,0.8656029470409514,0.8322903173082744
pmlb_clean1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9391534391534391,0.9368143922773147,0.9390602830316851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pmlb_clean2,0.9975369458128078,0.9985417184522329,0.9975339050005347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pmlb_coil2000,0.5091366966366966,0.5096508739757191,0.2226865500862133,0.5357489732489732,0.5377603528546925,0.33748387205222696,0.519036519036519,0.5221930267960959,0.2574957597788094,0.5153041403041403,0.5174708320356484,0.24099960182707372,0.506486568986569,0.5059997199980129,0.2036250634454572,0.5136807636807637,0.5153526079992572,0.2405962549304496,0.5217421467421468,0.5261664403093395,0.25821321940223485,0.5326062826062826,0.5262924598730869,0.3655990066488607,0.5136807636807637,0.5153526079992572,0.2405962549304496,0.5105450105450106,0.5106943461508218,0.20447503957706378,0.5158452658452658,0.5181957427229137,0.24113390086331318,0.5077838827838828,0.5080892554830005,0.22237479499833035,0.5030802530802531,0.4993579552403082,0.15856079320413716,0.5147630147630148,0.5167555555555555,0.2408652279098376,0.5102189477189477,0.5109333333333334,0.22293564026485244
pmlb_collins,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9743589743589743,0.9794871794871796,0.9692917549588774,1.0,1.0,1.0,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9743589743589743,0.9794871794871796,0.9692917549588774,,,,0.9615384615384616,0.9701631701631702,0.9557925772855013,0.9692307692307692,0.9524744486282948,0.9614677279883976,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9743589743589743,0.9794871794871796,0.9692917549588774,1.0,1.0,1.0,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9743589743589743,0.9794871794871796,0.9692917549588774,0.9855769230769231,0.9813175882472964,0.9841546212781446
pmlb_connect_4,0.5936678339773056,0.6152924222684876,0.4444972732337505,0.6392785466471554,0.6544451555772661,0.5496036353838204,0.6110557995404414,0.632652282025219,0.4920912211968299,0.6168916553043394,0.6392857111336471,0.501963972932796,0.6124927943114664,0.6343650011403629,0.4937285151440736,0.614617802060316,0.6357116496986898,0.4974573137903943,0.5901766295292009,0.6094994353520519,0.43684984529190796,0.6711198836517176,0.6295791737004973,0.6557836109164332,0.6123032487165828,0.6336536268982095,0.4967979412623873,0.5869071574043154,0.6043079462521773,0.4165796837706054,0.5999495802682376,0.6197250546922684,0.46173503814843514,0.5936678339773056,0.6152924222684876,0.4444972732337505,0.6373995115602974,0.6519049503425819,0.5449395175025463,0.5936678339773056,0.6152924222684876,0.4444972732337505,0.6223291574278199,0.6172421338463737,0.4814397939260621
pmlb_dermatology,0.9416666666666668,0.9273689273689275,0.936592398786078,0.9583333333333334,0.9425204425204425,0.9531842929969366,0.9416666666666668,0.9273689273689275,0.936592398786078,0.9722222222222223,0.9583934583934584,0.9700701154458004,0.9555555555555556,0.9430756843800321,0.9531842929969366,,,,0.9722222222222223,0.9583934583934584,0.9700701154458004,0.9555555555555556,0.9430756843800321,0.9531842929969366,0.9416666666666668,0.9273689273689275,0.936592398786078,0.9722222222222223,0.9583934583934584,0.9700701154458004,0.9583333333333334,0.9425204425204425,0.9531842929969366,0.9555555555555556,0.9430756843800321,0.9531842929969366,0.9416666666666668,0.9273689273689275,0.936592398786078,0.9583333333333334,0.9425204425204425,0.9531842929969366,0.9416666666666668,0.9273689273689275,0.936592398786078
pmlb_dis,0.625,0.696989966555184,0.5,0.6659937191565725,0.7322800520074071,0.5769616119465291,0.704295648272768,0.7130200871319552,0.6428856267767974,0.6236541049798116,0.6727867302312753,0.4993265990210273,0.6236541049798116,0.6727867302312753,0.4993265990210273,0.664647824136384,0.7068375163260263,0.5761835109695043,0.7076603858232391,0.7750968126303247,0.6450626923601469,0.704295648272768,0.7130200871319552,0.6428856267767974,0.6633019291161956,0.6861108446064792,0.5754043577922856,0.5826603858232391,0.6296544035674471,0.40797346829171205,0.664647824136384,0.7068375163260263,0.5761835109695043,0.664647824136384,0.7068375163260263,0.5761835109695043,0.5,0.4959946595460614,0.0,0.7069874383131449,0.7601397860849306,0.6446278674422758,0.6666666666666666,0.7473226238286479,0.5773502691896257
pmlb_dna,0.943082222360701,0.9454602859150585,0.9422820589434938,0.9530763814574016,0.951921749136939,0.952701296015449,0.9487190829824561,0.9481092107533718,0.9484194346464143,0.9540692837298489,0.952987236708167,0.9537954844292116,0.949890682874511,0.9492136575463669,0.9495770730751727,0.9562196388213805,0.9540691890504155,0.9560894317714363,0.943218478761397,0.9442339099483473,0.9427454841538832,0.6471437059672354,0.43015290519877675,0.0,0.9487190829824561,0.9481092107533718,0.9484194346464143,0.9518906344923761,0.9518382369915953,0.9516424398960353,0.9507473287462624,0.9516308710501921,0.9502780751554519,0.9552125894759625,0.9525475149868545,0.955098664811235,0.9464183244172583,0.9482874717774047,0.9457312205446641,0.9552267365489331,0.9541407665042034,0.9550385011156547,0.9412784491867484,0.9289161942948704,0.9410830842298004
pmlb_ecoli,0.9214285714285715,0.9030812324929972,0.9154252656695018,0.925,0.8938461538461538,0.9102821015130401,0.8964285714285716,0.8706381337960286,0.8826461791331471,0.9375,0.9103313840155944,0.9278003681290422,0.9125,0.8773333333333333,0.8913012289830017,0.95,0.9269841269841269,0.944087511294902,0.9214285714285715,0.9066937119675457,0.9154252656695018,0.8925000000000001,0.8634171870353852,0.8727161387290321,0.925,0.8938461538461538,0.9102821015130401,0.925,0.8938461538461538,0.9102821015130401,0.9375,0.9103313840155944,0.9278003681290422,0.925,0.8916907653749758,0.9102821015130401,0.9070320197044335,0.8814846255423505,0.9044318015814504,0.9625,0.9440162271805275,0.9593225958126531,0.9418103448275861,0.8871301247771836,0.9385982582164158
pmlb_haberman,0.44429347826086957,0.4238383838383838,0.22722331478659644,0.4429347826086957,0.4373865698729582,0.3083969773719807,0.5054347826086957,0.5053763440860215,0.4361391879943235,0.483695652173913,0.48384948384948384,0.4234947769299599,0.4633152173913043,0.4623655913978495,0.3722726910770371,0.4741847826086957,0.4723404255319149,0.3777076163890012,0.422554347826087,0.40817105765559375,0.2211629342323457,0.6182065217391304,0.594047619047619,0.6156915517988871,0.4741847826086957,0.4723404255319149,0.3777076163890012,0.4741847826086957,0.4723404255319149,0.3777076163890012,0.4429347826086957,0.4373865698729582,0.3083969773719807,0.452445652173913,0.452445652173913,0.3667572351913693,0.46467391304347827,0.4555173730431462,0.3170859162133657,0.5366847826086957,0.5366847826086957,0.4876184360034337,0.4741847826086957,0.4723404255319149,0.3777076163890012
pmlb_hypothyroid,0.8483416252072968,0.8916922023985441,0.8352713782299831,0.914179104477612,0.927723224480475,0.9105972745135884,0.9108623548922057,0.898242417747294,0.9075568744579583,0.9108623548922057,0.898242417747294,0.9075568744579583,0.9100331674958541,0.8914222380556545,0.9067951816049636,0.9258706467661691,0.8945878434637802,0.9239758347941693,0.8775290215588724,0.8775290215588724,0.8704979735449282,0.8908789386401327,0.862153333760328,0.88623151705647,0.9092039800995024,0.8848013727121464,0.9060328484045486,0.9125207296849088,0.9125207296849088,0.9090783455586966,0.9283582089552239,0.9152020147894117,0.9263061684694809,0.9108623548922057,0.898242417747294,0.9075568744579583,0.7808457711442787,0.833421052631579,0.7508977490438171,0.9100331674958541,0.8914222380556545,0.9067951816049636,0.8641791044776119,0.895458298926507,0.8542159614461593
pmlb_ionosphere,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9473913043478261,0.9393162393162393,0.9473073969667006,0.9473913043478261,0.9393162393162393,0.9473073969667006,0.9691304347826086,0.9691304347826086,0.9690874237046979,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9582608695652174,0.9541047188106011,0.9582592914056286,0.9473913043478261,0.9393162393162393,0.9473073969667006,0.9691304347826086,0.9691304347826086,0.9690874237046979
pmlb_irish,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
pmlb_magic,0.8561949236067923,0.8679002289123459,0.8511164511736872,0.8627340803537982,0.8690656449893637,0.8600880782485002,0.867019264690372,0.8692160382721341,0.8656541901291708,0.8606937761629916,0.8584739574295794,0.8601044636354699,0.8651980840779898,0.8634504377539891,0.8645832367964817,0.8594335882804345,0.8577130611890306,0.858748000655656,0.8594426805450994,0.8689185189989905,0.8555062457205624,0.8531917485879713,0.8487785526380114,0.852844412441378,0.8648844009470503,0.8669432908909471,0.8635099022928683,0.8688759051349474,0.871841804044083,0.867363846875691,0.8702633847228132,0.8734944525673003,0.8687157529666998,,,,0.860022767030721,0.8661806673315625,0.8573464419653983,,,,0.8648643979647874,0.8656752630417885,0.8637702908663062
pmlb_mofn_3_7_10,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9975845410628019,0.9945158419734691,0.9975816167740882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9913793103448276,0.9944473546359351,0.9913418283769,1.0,1.0,1.0,1.0,1.0,1.0,0.9913793103448276,0.9944473546359351,0.9913418283769,1.0,1.0,1.0,1.0,1.0,1.0
pmlb_monk2,0.9015243902439025,0.8991437447904826,0.9012186870850046,0.9259146341463416,0.9183964031472462,0.9259141824006866,0.8461890243902439,0.8441312419489277,0.8451800212337505,0.8586890243902439,0.8608235564757304,0.8570012949302908,0.9015243902439025,0.8991437447904826,0.9012186870850046,0.8952743902439024,0.8905967450271248,0.8951086594347761,0.870579268292683,0.8639940052454103,0.8704148156020278,0.745579268292683,0.7055961070559611,0.7377040850321832,0.8152439024390243,0.8095916073435744,0.8145026913069972,0.8152439024390243,0.8095916073435744,0.8145026913069972,0.8583841463414634,0.8541289933694998,0.8578902084509984,0.9384146341463415,0.9358187466848527,0.9383431168171101,0.9446646341463415,0.9446646341463415,0.944496252365094,0.8277439024390244,0.8257937410017429,0.8263938705413374,0.833689024390244,0.8277257399775197,0.8331910447629468
pmlb_new_thyroid,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9412698412698411,0.9376068376068375,0.9392401542323721,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,0.9523809523809524,0.9688944934846574,0.9499142515929965,1.0,1.0,1.0
pmlb_nursery,0.9712135165329157,0.9795047882989277,0.970785018346714,0.9904619339580945,0.9903694743627817,0.9904044033972133,0.9866899954203617,0.9883166357717794,0.9866428816528803,0.9876011256275705,0.9892192973722931,0.9875561890816753,0.9759444060282952,0.9825798271565421,0.9756648643581044,,,,0.9712453970332077,0.9795040137815518,0.9708077084055717,0.9308214880368422,0.8780475378091734,0.9282468463981647,0.9608374456324396,0.9609728954707905,0.9602548984442557,0.916717797324418,0.9438124388023118,0.9081546836256486,0.9819431656748362,0.9853312531090309,0.9818773349377629,0.9875851853774245,0.9892190865726471,0.987545075475127,0.9406492834945384,0.9605875282852615,0.9369980266809146,0.9604838673909952,0.9733864314327993,0.9592333694468452,0.9683359382645432,0.9748561873027088,0.967975436334079
pmlb_page_blocks,0.8138766228341175,0.8569455972441137,0.8021434488042686,0.8700355137021951,0.8718711272170541,0.8670066126364891,0.8675940081070781,0.8101987933494286,0.8648462702976135,0.9086113021050435,0.8479620853931683,0.9052614331434254,0.8744684493660566,0.8185437542126419,0.8713590570045642,0.8686113021050437,0.8492688806479579,0.8657490345502263,0.8560930906660484,0.87151476748572,0.8519624296803392,0.9391051476327252,0.8232476675801902,0.9381237182110518,0.8675940081070781,0.8017509088808211,0.8648462702976135,0.8688147609046366,0.8236816276316983,0.8659291362996492,0.878324248276922,0.8522284983021755,0.8760703513082959,0.893070588230038,0.8441366132057073,0.8913643826065102,0.8274121282710782,0.8431106275310946,0.8160732347989847,0.8728524396515018,0.8404949390865744,0.8709002773825698,0.8562965494656414,0.8760479555450363,0.8521376584960023
pmlb_penguins,1.0,1.0,1.0,1.0,1.0,1.0,0.9885057471264368,0.9826577939100626,0.9883710385883757,0.9885057471264368,0.9826577939100626,0.9883710385883757,0.9885057471264368,0.9826577939100626,0.9883710385883757,,,,0.9885057471264368,0.9826577939100626,0.9883710385883757,1.0,1.0,1.0,0.9885057471264368,0.9826577939100626,0.9883710385883757,1.0,1.0,1.0,1.0,1.0,1.0,0.9885057471264368,0.9826577939100626,0.9883710385883757,1.0,1.0,1.0,0.9885057471264368,0.9826577939100626,0.9883710385883757,0.9540229885057471,0.9397530864197531,0.9517305356553272
pmlb_phoneme,0.8649891819578179,0.8749141440681114,0.8610310502069308,0.8880270698795977,0.8865981289956311,0.8870046304250212,0.8847878507605662,0.8756869628374289,0.8844733430809025,0.8781256709663567,0.8634428977117308,0.8780614765845083,0.8829752093415033,0.8694727157151454,0.8828893569011396,0.8883945529918906,0.8682277535291574,0.8883628561887689,0.8771367697821527,0.8747098601892793,0.8760158874342655,0.8669153715295556,0.8394335604441392,0.8666187898434198,0.880978826366294,0.872306979364488,0.8805924393535403,0.8765153517102416,0.8679414060094277,0.8760700899945834,0.8824054040662626,0.8768091168091168,0.8817568650383345,0.8820193403471683,0.8750456282091841,0.8814992776125983,0.8787140568483988,0.875930480406624,0.8776734402644973,0.8879754570829272,0.8722497584305984,0.8879630466262001,0.8792508299337705,0.8743884240911982,0.878472842958251
pmlb_profb,0.6055555555555556,0.6068724519510775,0.529150262212918,0.5944444444444444,0.5973888262973027,0.5535519425369401,0.6055555555555556,0.6075581395348837,0.5837300238472755,0.6055555555555555,0.6085948070356292,0.5771363961431357,0.5833333333333334,0.5852534562211982,0.5537749241945383,0.6166666666666667,0.6198156682027649,0.5921294486432991,0.5666666666666667,0.5679723502304148,0.5342584568965026,0.5777777777777777,0.5376712328767124,0.5669933698743589,0.5944444444444444,0.5965023847376789,0.5689496495329825,0.5944444444444444,0.5973888262973027,0.5535519425369401,0.6055555555555556,0.6092105263157894,0.5696002496878354,0.5944444444444444,0.5973888262973027,0.5535519425369401,0.5722222222222222,0.571842250413679,0.5091750772173155,0.55,0.5506912442396313,0.5144816401240101,0.6111111111111112,0.6152826562396447,0.5734883511361751
pmlb_saheart,0.6039959016393442,0.6063492063492064,0.5805946640595538,0.6411372950819672,0.6334975369458128,0.6393836683946784,0.6396004098360656,0.6217703349282298,0.6393836683946784,0.647797131147541,0.6313513513513513,0.6477419795961564,0.647797131147541,0.6313513513513513,0.6477419795961564,0.6314036885245902,0.6121768140116763,0.6309146366098385,0.6805840163934427,0.6696876913655848,0.6801488506322667,0.6595799180327868,0.6019664545980336,0.6333459158945669,0.647797131147541,0.6313513513513513,0.6477419795961564,0.6485655737704918,0.6374269005847953,0.6481373058335053,0.6567622950819672,0.6469075321494182,0.6559938024497327,0.6403688524590163,0.6279549036246818,0.6401843996644798,0.6278176229508197,0.6309523809523809,0.607332247634187,0.6075819672131147,0.5900154890980579,0.607332247634187,0.6239754098360656,0.609009009009009,0.6239745686284675
pmlb_satimage,0.8728881419529321,0.8813289323791391,0.8578211392386706,0.881807479087052,0.8861748177603217,0.8688200102382744,0.8824872934175344,0.8867328547676655,0.8719571989869327,0.892088198845967,0.8932419356658533,0.8806749874232314,0.887778648564986,0.888696374495217,0.8769158886664434,,,,0.8810685250083478,0.886165925148374,0.870026407475566,0.869076134143954,0.8617198385884199,0.862863878960769,0.8862038234675381,0.8895662071865941,0.8742420774861716,0.8823692229335268,0.8869152103878631,0.8720337111303789,0.8834997649408626,0.8860760521889365,0.870483130773392,0.8858817577948233,0.8925970790130422,0.8710852602540697,0.878682310420253,0.8884918295616487,0.86426062311873,0.8929811209720177,0.895401783746499,0.8819568055231681,0.8756731964375427,0.8817667822971709,0.8610339800084957
pmlb_schizo,0.3680555555555556,0.3448520290625554,0.20888741395685767,0.3986111111111111,0.3772893772893773,0.25543647746451775,0.4375,0.42033844189016606,0.3884040632442323,0.4166666666666667,0.3949744026372379,0.3393022020743633,0.40972222222222227,0.38247554914221576,0.2693043362539855,0.41250000000000003,0.3895210727969349,0.37220138823845683,0.3972222222222222,0.37965797589010375,0.3234973365273462,0.3833333333333333,0.23876841630670334,0.19157735809838827,0.46527777777777785,0.4433185757934776,0.4088832887735737,0.38472222222222224,0.36663650075414783,0.260010477881488,0.36527777777777776,0.3595249257696515,0.3300015304489781,0.42777777777777776,0.40263141485315207,0.3474013890154495,0.35694444444444445,0.3204771457537911,0.1688937199647859,0.38055555555555554,0.36432524478501493,0.3149802624737183,0.41805555555555557,0.4089129780186691,0.37031200855092133
pmlb_spambase,0.9411712432240291,0.9439375286498869,0.940796102981245,0.9462661808702865,0.9475564468211527,0.9460970237687232,0.9404084836636156,0.9408325838365669,0.9402921950163414,0.9481915933528837,0.9477602738374731,0.9481507786158798,0.9436446577209041,0.9432176889537751,0.9435941794086925,0.9441926597351817,0.942270892096676,0.944190447512058,0.943030006812998,0.9451660597160065,0.942751439074505,0.9339361355490388,0.9360270696686743,0.9336056019575486,0.939445777422317,0.9407159833630422,0.939246774753783,0.9348988417903374,0.9361556743909685,0.9346784600976163,0.9421339494653278,0.9440520688052069,0.9418764955550879,0.9390977220889245,0.9386751040700771,0.9390364995455166,0.943444711040019,0.9462257927866262,0.9430839141734234,0.9381350158476258,0.9385569139841272,0.9380107328789473,0.9422005983589561,0.943052532647408,0.9420546936483132
pmlb_spect,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7949260042283298,0.8159090909090909,0.778951428328853,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7949260042283298,0.8159090909090909,0.778951428328853,0.7949260042283298,0.8159090909090909,0.778951428328853,0.7135306553911205,0.6790123456790123,0.7093456473097539,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7494714587737843,0.7764636309875813,0.7211688890933902,0.7949260042283298,0.8159090909090909,0.778951428328853
pmlb_spectf,0.9442724458204335,0.9299999999999999,0.9442673704375604,0.9442724458204335,0.9299999999999999,0.9442673704375604,0.9344685242518059,0.9137718649913772,0.9343794815169456,0.9246646026831785,0.8979591836734694,0.9243858307474684,0.9246646026831785,0.8979591836734694,0.9243858307474684,0.9246646026831785,0.8979591836734694,0.9243858307474684,0.9246646026831785,0.8979591836734694,0.9243858307474684,0.803921568627451,0.7056349873843566,0.7796429549831781,0.9246646026831785,0.8979591836734694,0.9243858307474684,0.9442724458204335,0.9299999999999999,0.9442673704375604,0.9344685242518059,0.9137718649913772,0.9343794815169456,0.9442724458204335,0.9299999999999999,0.9442673704375604,0.9344685242518059,0.9137718649913772,0.9343794815169456,0.9344685242518059,0.9137718649913772,0.9343794815169456,0.9344685242518059,0.9137718649913772,0.9343794815169456
